"lesson_id","lesson_title","disciplina"
"4ZtNFJjL2ng5eYCeIv14GV","Miniconto","Português"
"6on9R39MQw9jPrjiIf9VdP","Luz e a sua composição","Ciências"
"6lcbUdJH41ZcoaezNjOTlW","Tempos verbais: Past Perfect and Past Perfect Continuous","Inglês"
"2mMBpwQCeBkBrGG85fNCTW","A Segunda Guerra Mundial","Enem"
"3lrMsCOnuZMMuDGHi8Qe42","O mundo entre guerras: ascensão do fascismo","Enem"
"2IG526UA9BeSZpYZ5Fqn1j","Política para Aristóteles","Enem"
"19sOrwupicGYvCR8y9Ij4d","Primeira Guerra Mundial","Enem"
"UIIAXGOiBEaCVjJBaqzAz","Cidadania","Enem"
"U1JdPvzGWloVOd5C9lQX8","Pinturas rupestres - utilização e técnicas","Arte"
"1DAzyFOlzUVXub8ye3ahbL","Panorama geral da Ásia","Geografia"
"7xiI1lcMsDaBonKTLU2YhU","Anos JK","História"
"1CyRd1YIrhsvLqc9hKO3t8","Filosofia moderna","Enem"
"1mnIZOnVTUtGa9TDDAGW4P","Pré-socráticos","Enem"
"5gVwdMcMmO71bYERSJNqvw","Marx e seus conceitos","Enem"
"5yAq124NZi8vl78oNKO5nG","Retas paralelas cortadas por uma reta transversal","Matemática"
"4XqkfJ4X8VnTLCZR4w9HzH","Interpretando um artigo de opinião","Português"
"E7C0WnaeglUgJdN2VUfZJ","Hereditariedade","Ciências"
"1Y8lKAB7Yw42aWM1bfKPsY","A constituição de 1988 e a cidadania","História"
"39yJ4p3h4Cv1Oc7jdvUhp5","Nietzsche e o niilismo","Enem"
"4KlGoOnCwWlBg1aASImwOg","Identidade cultural","Enem"
"54NipDVHc1zib95AD2NytR","Citologia","Enem"
"1425bEy1x0kphonJbiicAk","Transmissão e recepção de imagem e som","Ciências"
"1WycXyeI3ua15r5dHmGGbZ","Semelhança de polígonos","Matemática"
"4QMUcKL59TfzpccX0duXkj","Arte Grega","Arte"
"YAlMWkwJNSXrYiNXXMaC1","História da Arte: Grécia antiga","Arte"
"2EQEmTKrBQaBSQCsjsSK6h","Fotossíntese","Enem"
"5g2G422bPx03LdxHO9Dwt","Células: membranas","Enem"
"4f3WBvn5fEXCsWwx2oHJlv","Movimento uniforme","Enem"
"5RcmIBwnn6AobjwSTvomBb","Soneto","Português"
"2doRaSAlYUPrpUOenKnWua","Golpe civil-militar de 1964","História"
"1hJ2ZizUrv6uwkJVyAfp29","Inferences (Inferências)","Inglês"
"7gQ2vIf4Sr99MeXfVapdK3","Carta do Leitor","Português"
"3FZa0LdLVpmetAVimMtN3t","Energia mecânica e trabalho","Enem"
"4hzF91dyrsdj36ph24UtWz","Associação de resistores","Enem"
"4TctypL6t3r2x2r4BGzaRo","Classificação das ondas","Enem"
"5SV5ZngFjGGQuMxMmDyaAx","Termodinâmica","Enem"
"2Pn3FhXOmtvgxXaltos9sD","5 fatos sobre racismo no Brasil","Ciências Humanas e Sociais Aplicadas"
"6fwYuGxCSDQIn7Uklk1emG","Radiações e suas aplicações na saúde","Ciências"
"6tKGxR9begbYT40htz6yW0","Ponto médio de um segmento e baricentro de um triângulo","Matemática"
"3q6bFKb0sLfWjOiHaTAKoF","Regra de três simples","Enem"
"4RRHJs1gNaemVEcrtUC8m9","Definição de equação exponencial","Enem"
"7qtvJxTocblbVqN3st6N5z","Quadriláteros notáveis","Enem"
"1GPkcBR0jIclRewWctVWk7","Tipo de usinas de geração de energia elétrica","Ciências da Natureza e suas Tecnologias"
"GXRb8xbhHmU3EouzsJt9l","O trabalho ao longo da História","Ciências Humanas e Sociais Aplicadas"
"6XJL2Tt2RfRinIPNpe752p","Somos seres culturais","Projeto de Vida"
"3JUmg69f77TrvpUPr489wu","How about joining a conversation group? (Que tal participar de um grupo de conversação?)","Inglês"
"57HZi34OyhBh9x0yHd0akL","Temperatura e calor são a mesma coisa?","Ciências da Natureza e suas Tecnologias"
"3RLBddWrnZTDHU1L6CYAqJ","Fluxos migratórios no mundo","Ciências Humanas e Sociais Aplicadas"
"2L82wYhNltTDL6oQNMC01j","Ação e reação: conflitos e resistência","Ciências Humanas e Sociais Aplicadas"
"1ctPKeUXO7TeO7EuEcJBjf","Resistência estudantil durante a ditadura civil-militar","História"
"3qI0S0YEZ0oAVyD69ubEvn","Sociedade de consumo: origens e consequências","Ciências Humanas e Sociais Aplicadas"
"2T5FZw2Lm8Eme8xByoADZp","Ordem e progresso? O mau uso da ciência e tecnologia","Ciências Humanas e Sociais Aplicadas"
"2zG3staoMgRB9lCxMLEtAk","O problema do lixo eletrônico","Ciências Humanas e Sociais Aplicadas"
"jiwml9UfF9MPmMopFh5MO","Ideias evolucionistas","Ciências"
"14mannFyV8Lr98eQOnA4uX","A termodinâmica em todos os lugares","Ciências da Natureza e suas Tecnologias"
"2dBINHxxhXW1AqlOklPJUg","Globalização, consumo e poluição ambiental","Ciências Humanas e Sociais Aplicadas"
"wj0RKReAXIUYHjq7bLZjG","A ONU e a promoção do Desenvolvimento Sustentável","Ciências Humanas e Sociais Aplicadas"
"6TZdAr2Gc3KgxH8DAhgjfD","Diversidade biológica e seleção natural","Ciências"
"7cfpSDhmI4fOGiVgJHaWah","Poluição radioativa: o que é e quais são os seus perigos?","Ciências da Natureza e suas Tecnologias"
"35rhqY1fh5L6c5KZrbHvEm","Os impactos da tecnologias e suas múltiplas interferências","Ciências Humanas e Sociais Aplicadas"
"1o7y5uHgEZymDeHYExJ317","Retratos das juventudes","Ciências Humanas e Sociais Aplicadas"
"7aoXtRinLo3oQPzAldbZFf","A globalização e o consumo","Geografia"
"1z1s4NJvxPw58j9VBAG5B3","Experiências, Método Científico e Feijões","Ciências da Natureza e suas Tecnologias"
"5HjXdJSdRK9uEE4LZMSQQd","Ditadura Civil-Militar e as populações indígenas","História"
"684kDtmPovLhxCJsoL4Cyd","O iPhone e a globalização","Geografia"
"3Mgms8O8U4ZaER4Reb6Hlk","Operações com números reais","Matemática"
"64kRrmLO0f85W7Z4J8ZMX1","Mosaico de Alexandre Magno","Arte"
"3rtjUZoXsWuPc3sWjgZz1s","Radioatividade: benefícios e malefícios","Ciências da Natureza e suas Tecnologias"
"1ieHYumioYhGkbE3Wfuyvb","O limite era a Ciência e a Moral","Ciências da Natureza e suas Tecnologias"
"2DwwHchDKflX9kRCqaMCGk","História da Arte: arte romana","Arte"
"2h1r2wdbX4FAsuosr14Vuq","Como usar os pronomes relativos","Português"
"3gHgnjRf4FZVK46tqGjS9v","Diretas Já e Redemocratização","História"
"SLwXJxUPoJkQ42Rzoiudv","O que é divulgação científica?","Ciências da Natureza e suas Tecnologias"
"2CYd9s6L7tsfpjUu8hx8UR","Geração de energia","Ciências da Natureza e suas Tecnologias"
"34r2ivDIL4SXEeoVIwO0P9","Razão entre duas grandezas","Matemática"
"78KTFSCsluWYgyR1IO0Tvs","A intencionalidade discursiva - parte 2","Inglês"
"7CMngB923hhhMh1CLmKioE","Classificação dos elementos químicos","Ciências"
"3EY8TvREaqgMgY7TVjFidI","Como funciona um gerador de energia","Ciências da Natureza e suas Tecnologias"
"1N7jGLWRpslIxiKQPJczJt","A ciência serviu ao nazismo?","Ciências da Natureza e suas Tecnologias"
"3ffg0Wo59ss6mbeRgSPzDx","Listening: 5 expressions to tell your ideas (Audição: 5 expressões para contar suas ideias)","Inglês"
"4fPNMFbDbUAj5w5mZhVLXP","Existem desigualdades no Brasil?","Geografia"
"41NEBWdH2XPzbtEeZzCZiS","Orações subordinadas adjetivas","Português"
"68o37bC9hlK5jedAm0DRVb","Desvendando a tabela periódica","Ciências da Natureza e suas Tecnologias"
"7fjcfVF1y66FjjvOguC46x","Interpretando textos de divulgação científica","Ciências da Natureza e suas Tecnologias"
"1hYgGkHqctnnjA5KWV6TYK","Fome entre os brasileiros","Geografia"
"4d3V5KIqppPeKmVYVr6QPU","Discurso de ódio e racismo nas redes sociais","História"
"5x01r9l2cMg1yWkTyCf49J","Gravitação e Leis de Kepler","Ciências da Natureza e suas Tecnologias"
"1MbHJrNqx2H4tMCOx5P7gT","Substâncias, desastres e riscos","Ciências da Natureza e suas Tecnologias"
"1xXicQLI7sP3H9zv2wciwH","Paródia e paráfrase","Português"
"1tsJk43wdh8RpttbZWBbTi","O renascimento em outras regiões no ocidente","Arte"
"3gblJYiPGzDVxUqXD9QN8e","Os impactos dos recursos não renováveis","Ciências da Natureza e suas Tecnologias"
"7oRkMV61eWy6ZCeixJYwbI","O Plano Real","História"
"1V44O0dFB12HKVVupQIuda","O renascimento cultural europeu","Arte"
"21s19EU6zQ382iLx8l0ZeR","A capela sistina","Arte"
"66tbD1tlVP5a5R6njkswzx","Expansão capitalista e o imperialismo europeu no século XIX","História"
"4xmiDVYES11R8QgBi5lkmF","Juros simples e juros compostos: entenda as diferenças","Matemática e suas Tecnologias"
"5Wkju6CpoWDhDdHl3to8sX","Conjunções coordenativas","Português"
"1nWI7rzG50jWeq9MGsagX6","Introdução à probabilidade","Matemática"
"16PjMHLksw2E1vlAmST7RL","Qual é o ciclo de vida das estrelas?","Ciências"
"5WLnfOuSaZKKUSijz7ZFfp","Características do gênero conto","Português"
"3LAYd1nDlWBighendRBKRu","Como sabemos a composição das estrelas?","Ciências da Natureza e suas Tecnologias"
"dNJJRz5F1UmXxVqNVtnNq","Reconhecendo área e perímetro","Matemática e suas Tecnologias"
"6fs1uS7IMEvO1adVnqYCMW","If Clauses","Inglês"
"5OATrX2MtzaPjEkTNsfv0s","Ambiguidade","Português"
"2QOFpLI054YeDSgsw3JaGe","Gráficos e tabelas: interpretação de texto - parte 2","Matemática"
"4Kfgk6DivfW5bxgSsECGaQ","Cálculo de posição e dispersão estatística","Matemática e suas Tecnologias"
"5uorvzGgSyRP1HE1cyD2HL","Existência de vida fora da Terra","Ciências"
"51FwwQjQnUrv0x3rv4xuzE","Intencionalidades discursivas: adição, condição e oposição","Inglês"
"6dZBWmbhEd69KR5LTRaKGR","Brasil e dívida pública","História"
"4n3dSxeNxe4igQiPrRcUQ","Estrutura atômica","Ciências"
"2FQpsxm3E5kZFohBDKsYnW","Materiais condutores e isolantes elétricos","Ciências da Natureza e suas Tecnologias"
"golIyl4yCIuATBwCS4WB4","SUS: Patrimônio do Brasil","Ciências da Natureza e suas Tecnologias"
"6ISgwSx03VutULhWZKClde","Artigo de divulgação científica","Português"
"4hcKAHC4xVvh2pCKnxLffm","Choque de civilizações","Geografia"
"3xTGmgf4A8r88mtSQ2DIQt","Nomadismo x Sedentarismo","Ciências Humanas e Sociais Aplicadas"
"5h7pBmgc8L1AbpeqwICeYu","A evolução dos primeiros seres humanos","Ciências Humanas e Sociais Aplicadas"
"5tZzZFMdosQEMMF7OHCdyQ","Modelos atômicos","Ciências"
"576rPb0kcgxyCc4sBfGziu","Entendendo o conceito de Revolução","História"
"1319V3DNErnFLcRlAi7QnI","A origem da vida","Ciências Humanas e Sociais Aplicadas"
"2V8cG4ZjC5TaMarIyGzJ9d","1ª Revolução Industrial: consequênciais aos trabalhadores","Ciências Humanas e Sociais Aplicadas"
"5OQqGTwyx6eFtMmHkqWdJq","Dança de artistas e grupos brasileiros","Arte"
"7wCAqYn2uKM1fFUXG413dK","O encolhimento do Mundo","Geografia"
"1EA3Q2l3QyYnjXKFBahis0","Povos nômades da atualidade","Ciências Humanas e Sociais Aplicadas"
"62xJHor293uXe5RaO3jDjS","Ética, política e cidadania","Ciências Humanas e Sociais Aplicadas"
"5xMeNhzyvJnF9xNTP7FiqR","Números reais na representação de segmentos de reta","Matemática"
"7qHBJ9vzRsRddksZEUhYBy","Os ""Socialismos""","História"
"18MLtDQiq1bmU5MKZ0QoOL","Funções - parte 2","Matemática"
"6IhdeSsEk4wOyLfVpvVI8y","O surgimento do pensamento sociológico","Ciências Humanas e Sociais Aplicadas"
"2BxTAxXR8SzMqni4in86Jh","Características do pensamento crítico","Ciências Humanas e Sociais Aplicadas"
"pbAJ5CJPXNCKec6H4sNm7","Imperativo afirmativo","Inglês"
"4N55rGszrg1huCuv3cPrG8","Assemblage","Arte"
"TJr1qf9YbMXFCsGutUAac","A Luz na obra de Johannes Vermeer","Arte"
"1Nk5WgWvFx5RWB5Dclheya","As classes sociais no pensamento de Karl Marx","Ciências Humanas e Sociais Aplicadas"
"78Wy3J9pknRGLdH9fDQwaz","Globalização: vantagens e desvantagens","Geografia"
"HPtOYmW90LfAQfI84UXEc","Potenciação com exponente fracionário","Matemática"
"4VMzl247gK0ToVPGyU40iK","Colonialismo na África e a Conferência de Berlim","História"
"3DdPQdIpQoI7QIlJiPP4z6","Renascimento cultural e científico","Ciências Humanas e Sociais Aplicadas"
"3WD1nrSEZE8xh75PD8Hxsx","Cultura de massa","Ciências Humanas e Sociais Aplicadas"
"1oJBbz8Sce8B1H7HcJBPvE","Should / Must / Have to","Inglês"
"3NUziBBCUGyyV45QWnpL9a","May / Might","Inglês"
"51EzR9we25g5nTQ8R9d9FR","Experimentando - reações químicas","Ciências"
"51b4Uwrpy3Zh1wRv78QnZl","Mapa da desigualdade no Brasil","Ciências Humanas e Sociais Aplicadas"
"57ETuuypM7W8yD9dKHphVu","Mundialização","Geografia"
"65VAaaDREo8ARyBTfoYvKn","A Moda no universo da Arte","Arte"
"2Hs4KXzLSdYvLoxVDx0GHD","Ondas","Ciências"
"20AgZOfZHhFv8ymqgGeb9s","Expressões algébricas: produtos notáveis","Matemática"
"1V1Xwzvl1bRqHXrMFMNb9Q","O pensamento positivista","Ciências Humanas e Sociais Aplicadas"
"67TNFrXFBUBCPjXaFWWre1","Funções","Matemática"
"1g2Pii7ao03qNIxA7eQd8a","O fascismo e suas faces","História"
"78e2t7y3g04RORdXYsbquq","Expressões algébricas: fatoração","Matemática"
"1Zwl6mHylg2vycPT9OUFyE","Equações polinomiais do 2º grau","Matemática"
"6uV1pfTySCpDHqopyzwDmK","Mapa da violência contra a mulher no Brasil","Ciências Humanas e Sociais Aplicadas"
"2l0i58MpncHiZUMGzomcRl","Unidades de medida: diferentes grandezas em textos científicos","Matemática e suas Tecnologias"
"BjGk5G8hJkB4xIqKF34i8","Conectores indicadores de adição","Inglês"
"2pib2IgBl6hSjOVhvBozxe","Acesso à internet no mundo","Geografia"
"5aN3m9O7TukPgKd7hbmo0r","A ruptura da Quarta Parede","Arte"
"5kW80EmPOn4SOeX6epZiKP","Resolver variação de grandezas","Matemática e suas Tecnologias"
"3MbYbHPaXXwrVJhAMoU5Wr","Op Art","Arte"
"7fLCL8LgJxCXzPPRmiQrmg","Som","Ciências"
"4OPUsT8xM25IzBwaYyaBKP","Profissão - Designer","Arte"
"6v8888ErW1wwiH0kUfTCso","Anime & Mangá","Arte"
"1ufkOnFmKR5xUwGTUQygdW","As origens da desigualdade social","Ciências Humanas e Sociais Aplicadas"
"623Pl9xtboqSZdV2hcXREN","Economia verde x Modelo tradicional de economia","Ciências Humanas e Sociais Aplicadas"
"7DHIXI8DzYTHt0bRW1SMMP","Conectores indicadores de síntese/conclusão","Inglês"
"7BYzIM7pzpJ7s0j31Ljk8W","Conquista dos direitos das mulheres","Português"
"6ZSSx4oUjZqpNwujdbjDLs","Orçamento familiar e cálculo de juros simples e composto","Matemática e suas Tecnologias"
"2sphSYOBs4D5WYhMlu5VIB","Conectores indicadores de condição","Inglês"
"5KJ2jrpPCJZahCTV0qoKsP","Conto de terror","Português"
"FlFMUp5SOEVihhtx9976F","Mitose","Ciências"
"6r7j6TyTm1fd1nO3oDgYDd","Música & Propaganda","Arte"
"3MXpK9yXVrEKFKQIysdrPa","A luta por direitos civis nos EUA","Ciências Humanas e Sociais Aplicadas"
"7xvWogzCOODWyxc55LplQj","A escravidão no Brasil","Ciências Humanas e Sociais Aplicadas"
"705mkeT8liyrXGo0RGT9nS","Experimentando - extração do DNA do morango","Ciências"
"7zNS0j6dNGtHfRAD8XD6XZ","Albrecht Dürer - Gravador, Pintor, Ilustrador","Arte"
"6Z1e81X9hRIQ98foSAX4zr","As fronteiras e os territórios como base das nações","Ciências Humanas e Sociais Aplicadas"
"4pg73zWu1ojcKeQrssmSJF","Territorialidades e Culturas Juvenis","Ciências Humanas e Sociais Aplicadas"
"6F2YTqJhzkO61INhEzBVMg","Princípios e propósitos da ONU","História"
"5BBEELrxS7ZSPoEDUHGsV9","A Cenografia no Cinema","Arte"
"5zn6uord5nRNHioaP4LjSY","Persuasão em textos publicitários","Inglês"
"1ivi9GLOXUu99xetRJHHPS","Organizações Internacionais","Ciências Humanas e Sociais Aplicadas"
"BVODIg2BzcH2J2SAlxU4D","Narrativa do território e suas diferentes formas de apropriação","Ciências Humanas e Sociais Aplicadas"
"1BgrmeF65OaQqOv0Cbl01f","If Clauses - Tipo 1","Inglês"
"3LtrOQSmN39YqSLS4zd6HT","Tabulando dados de um jogo","Inglês"
"60TX6ERtLRssUzuqatOdQk","Identificando as partes do corpo","Inglês"
"4aSbQ9JsL9bKLOWOenAkVu","Espaço e poder","Ciências Humanas e Sociais Aplicadas"
"1FaGRuQ7Cs3CPUcgSL4o01","Ângulos na circunferência: ângulo central e ângulo inscrito","Matemática"
"4QbZ5avf2cLlh4H8id15bU","O conto fantástico","Português"
"4AK7fQMNF1AKPwwR0o4IzV","A Revolução Cubana","História"
"885dj2uqI9KKv0eWTBHOr","Debate","Português"
"2I4CY92CA5tzIbts893qoX","Lei de formação de uma função","Matemática e suas Tecnologias"
"5Vcw4v6TN1lYB7bLkHCG4X","Intérfase","Ciências"
"2thgIaOsLs3Y8awE6wSdYV","Os direitos humanos e a ONU","História"
"6Fv8tncPSeNgBxYUYKGhry","Heredograma","Ciências"
"1jzTfoFwU7WB894lfEhCBy","Oceania: características gerais","Geografia"
"3FMGscLrbcCgfX1QlCNYiK","Os impactos causados pelo desmatamento","Ciências Humanas e Sociais Aplicadas"
"6Kzf6wUanw8ODno0OJww1L","Interpretando os indicadores socioeconômicos","Matemática e suas Tecnologias"
"31uRft9VGDWtd5uaLCZypZ","If Clauses - Tipo 2","Inglês"
"4bsCifpxQ0z9NsK4rVi0pT","Os direitos humanos e a desigualdade social","História"
"5ugH54asUx4AWUuhfw0xtl","Textura – Vincent Van Gogh","Arte"
"618SBoubR3tYhKtBOFuPKL","Variação Linguística - parte 1","Linguagens e suas Tecnologias"
"6rsEezt3Ftys7LbYaIHEbm","Ângulos na circunferência: ângulo excêntrico interno e externo","Matemática"
"5f8UrTszVTgPT7aFClC9Jt","Primeira Lei de Mendel - parte 2","Ciências"
"1dpXW8mhNx9oc7TirHqy1N","Mercosul e União Europeia","Geografia"
"4NsuHn5hMfBIQnwebDpyke","O que é coleta de dados?","Linguagens e suas Tecnologias"
"7iGfp2Oa48H6Z8tnPZhFnR","Totalitarismo: a violência como estratégia de governo","Ciências Humanas e Sociais Aplicadas"
"3oFW4Q0gmPuAZw39aZRmka","União Europeia","Geografia"
"6biqfKf0Wv61ti3sNJ49SE","O Teatro de Máscaras","Arte"
"2flLSoW8wdMYBeKHIXnA66","Textos de divulgação científica","Linguagens e suas Tecnologias"
"4Q9kkZRdY9oLP0UZy26XG8","Calculando seno na circunferência trigonométrica","Matemática"
"3XM73HSLDMpOE285AeYPwn","O que são estrangeirismos","Inglês"
"4o9Vw7zyI6TkljKQQwSCCa","Polissemia","Inglês"
"4u7sOo7BNMJhy3Mzy1MWop","Independência do Timor-Leste","História"
"Ixfmij6bjLwXfGRy4OilU","Argumentação: o poder do convencimento","Linguagens e suas Tecnologias"
"1nPPUeFEVdm31h4htx54sc","Curadoria de Informação","Linguagens e suas Tecnologias"
"5aMDoPmcXEEs0q9I2ooJSy","Argumentação: Dados x Exemplos","Inglês"
"1vooS4AdkIxwTzw3TsDDj7","Abiogênese X Biogênese","Ciências"
"4pifYEtn2ByCjoyaAzZggQ","Artistas e Grupos de Música Estrangeira","Arte"
"1vrE99qqju6hKx89H4HpTf","Os sentidos das palavras e expressões nos textos","Linguagens e suas Tecnologias"
"7eFQlI0MahPIasZW24LPJr","Pra que servem os infográficos","Inglês"
"19U02pNBwOl48QVru1SiI0","Calculando cosseno na circunferência trigonométrica","Matemática"
"Lkyk8zEf79WkThGZPV3Is","Teatro de Improviso","Arte"
"5T573bnz31v7X3RVjbZoOF","Satélites naturais","Ciências"
"1IJsJI5d2pNgcuNyNI0FMS","Termos da oração","Linguagens e suas Tecnologias"
"6U3BUDwRZSYAYFQEwS3Lqj","Censura e repressão na ditadura chilena","História"
"2RwmfrOsK97vcfKwzAjcrc","Coesão sequencial","Português"
"6NQrj2NUj3IimcTDDP9UeZ","Níveis de linguagem","Português"
"5unq5LwI1NEWbj1tqr4XRO","Regência nominal","Português"
"5XPqt3l6BGNm9qzzh1OQKB","Variação de grandezas","Matemática e suas Tecnologias"
"1sgsj5ns5vQ8pkZeYhcwbP","A Operação Condor","História"
"1zqim1Si9YtF7az6n3dR0C","Sinais de Pontuação em inglês","Inglês"
"5oLqKJcUxbuYle44wCGXns","Como fazer perguntas em inglês (presente)","Inglês"
"ypdEw5jdlwbnOSDbsL6lF","Como fazer perguntas em inglês (passado)","Inglês"
"3EpsaAssxVDo99NagPJWK2","Análise de gráficos","Matemática e suas Tecnologias"
"719fdY2UBcyt4fWhyiSHOT","A luta pela independência de Guiné-Bissau","História"
"1ajB6DMVmHqyKqFN0rnqqD","As cidades mudam?","Geografia"
"69Yq9YpH2IsoOOVSa0mdTk","Biodiversidade e preservação ambiental","Ciências"
"nveMyiIgB1UEEFB1uFZ7m","Sol","Ciências"
"19jK0txfDZGdqEezBwV6Nu","Ladrilhamento","Matemática e suas Tecnologias"
"74kDnMCzbqqvgUlxgC1DKu","Área de superfícies irregulares","Matemática e suas Tecnologias"
"2Ku4pVVwzT6F5QVFdnNZHR","Relação fundamental da trigonometria","Matemática"
"3Sm5jq4qocYJSBNvcWn8tK","Revisão de notação científica","Matemática"
"1YWgyDO8aaQLnfUEpyqOBp","Unidades de medida utilizadas na escala de células","Matemática"
"79CWiVUWNZw0xyKcaJfJCe","Funções polinomiais de segundo grau: gráfico","Matemática e suas Tecnologias"
"6tXYfP2e3yI6tfHT0iaXHe","Colocação pronominal","Português"
"3HGIZi5niYi4YNsSsoPC1Q","Explorar ambientes virtuais de informação e socialização","Inglês"
"7IP6rgZxqZsJEJ84yylshk","Spot e vinheta","Português"
"3SEQ1tPptXsFfGDQVanj3T","Intertextualidade - paródia","Linguagens e suas Tecnologias"
"3TxOkQFfqjwO6Qp8V9rAv","Como falar de planos e previsões no futuro","Inglês"
"7hnz0jdXDwtaqHyyHdqPqC","Medidas astronômicas - parte 2","Matemática"
"6xC5EsOgHDd4O95Dg2afUC","Cidades sustentáveis","Geografia"
"ztVjkI1P7heofRfEUiRV9","Tragédia grega","Português"
"2VzrFONskEXXjIfXHT1VYV","Progressão aritmética (PA) e função afim","Matemática e suas Tecnologias"
"gSNxO27MtbPBV437YvGHz","Ponto máximo e ponto mínimo na função quadrática","Matemática e suas Tecnologias"
"SLf2Tf4UgmRcWOvsnnDC7","Verbos de ligação","Português"
"R8W1vVLu61xEi5vCO2GTC","Tatuagem","Arte"
"56UquUPEtHD6Gi4f5AI62I","Interpretação de texto - Teorema de Pitágoras","Matemática"
"4JkHl9GM2k1bs9whOQlEw3","Representação gráfica da função polinomial do 2º grau","Matemática e suas Tecnologias"
"7iQOkOF7azfrKApu1H6eQS","Sistema solar - parte 2","Ciências"
"6SFV5LHghKWiz7LVi55e9S","Dados em gráficos e tabelas: erros e manipulação de dados","Matemática"
"4MaGfdfql02tkxRXqShNul","Obsolescência Programada","História"
"aQuNHmUwA763VfoeJvgOa","Variação de perímetro e área de polígonos regulares","Matemática e suas Tecnologias"
"2DE8omtQ9zB6UXTaXJ7eqZ","O que é o Neoliberalismo?","História"
"4l35T0s6ecb6uVcPZdNMdj","Paul Cézanne e a Natureza Morta","Arte"
"1adi7EvuPJlatr9AMXGe0r","Interpretação de texto envolvendo volume de sólidos geométricos","Matemática"
"6MqjYV0mYhBfbwne412JXb","Interpretação de texto - regra de três composta","Matemática"
"7AU5o72htU1hK1rd01bfig","Aplicações da função exponencial","Matemática e suas Tecnologias"
"6DXZhyoLE1U2p6p7RA3SMz","Características da regência verbal","Português"
"2ugD0ZfERomAZSAsmAy8s3","A flexibilização das leis trabalhistas","História"
"1z3DoSQGyYsQV2cC9QmI8x","Aumentos e descontos sucessivos","Matemática"
"6pfmPoMPKGJb3IEV0eYnJC","Planilhas com juros simples e juro composto","Matemática e suas Tecnologias"
"4TUuC1PIAxD4xpKMqSav39","Os Fenômenos das Línguas","Linguagens e suas Tecnologias"
"3suNNs2WkEfaSkGeb8clXV","Interpretação de texto envolvendo semelhança de triângulos","Matemática"
"5b4GqgDyU5MI3DbTdUc6y0","Planetas anões","Ciências"
"5ByetO9rS5Ntw1tOOMAzZV","Aspectos físico-naturais da Ásia","Geografia"
"Uqe8pqjyy1CM8Ke2k08de","Teatro do Absurdo","Arte"
"9rDztTQvKqDe3L5HKPJld","Fenômenos periódicos e funções periódicas","Matemática e suas Tecnologias"
"167x0VfJurULfyAz39aqB7","Planetas rochosos e gasosos","Ciências"
"4qrKi48wf12Vh7VEqRxvpV","Ironia x Sarcasmo","Português"
"1SCC50V3NpiBRYhMUNLdUY","Desafios para garantir a vacinação no Brasil","Enem"
"jY6OKBCzma2FOBOCrBYmt","Medidas de dispersão e e amplitude","Matemática e suas Tecnologias"
"1jYTo5LLqjFIT0YnDZYkgk","Variação de perímetro e área de polígonos: funções","Matemática e suas Tecnologias"
"11v8UOSvp3smkbRb0xP7oC","Sociedades indígenas e luta contra o preconceito no Brasil","Ciências Humanas e Sociais Aplicadas"
"26i5OHsTNA1HB7pXJNhgoo","Partitura e o Registro Sonoro","Arte"
"6S8sBRuDUAPZ7LBPCJVCCn","Interpretar situações com juros simples e juros compostos","Matemática e suas Tecnologias"
"1YHBSxkw6EPdfwV4a59tZf","Interpretando a parábola","Matemática e suas Tecnologias"
"2OOixfZdRMznPECbLq8Hz3","Recursos de persuasão","Inglês"
"5ViL1Ptl2cYshl2qtnBmfB","A saúde pública no Brasil","Enem"
"1LrYoreNNGS1HixcrTKTIu","Grupos Terroristas","História"
"4n50fPMv8r30dv7v6uEjZ1","Os algoritmos na matemática","Matemática e suas Tecnologias"
"5JGfbsjfbYuTEnN46hcohJ","Curadoria de informação no processo de produção de conhecimento","Linguagens e suas Tecnologias"
"6oawrW3AsVz8evAxo9TyBv","Tecnologia e o Registro Sonoro","Arte"
"PN9qAvCwUViyf0ODk6eLO","Coesão e coerência","Enem"
"4kI7TMiMCjfprAkfBr7Lqm","Principais erros na dissertação","Enem"
"2rZyQp0vGwviC0TXvKa1Ra","Aspectos físico-naturais da Europa","Geografia"
"5rsOYU3nmanNB6PTjXV4HR","Função polinomial do 1º grau","Matemática e suas Tecnologias"
"43qgZAhQW17R8gDqfkhdSW","Racismo e desigualdade no Brasil","História"
"qi1Svx3R0ef8IpfWdkeRv","Notação Musical e o Registro Sonoro","Arte"
"5gG7RIhO8WH2UQhqJNxWPp","O sistema carcerário brasileiro e seus efeitos no século xxi","Enem"
"343XusttdjTgTzp1iX6yoH","Inglaterra, Reino Unido e Grã-Bretanha: você sabe a diferença?","Inglês"
"5uVUjIBBdFfyc21k29oGCv","Propriedades da progressão geométrica (PG) e da função exponencial","Matemática e suas Tecnologias"
"XUs9jEZcYZBRi1TZfKZNI","Textos científicos e unidades de medida com diferentes grandezas","Matemática e suas Tecnologias"
"4BWOk5uRBhoUY8edktIzLj","Linguagem da internet","Inglês"
"3ApJTWFO0xvjpcpnKFaCKn","Estrutura da dissertação: introdução","Enem"
"2AkZrGdjXYL4mTMRZtZtgh","Estratégias de argumentação","Enem"
"4unopeEuhPu5EeuTM4hBsz","Sistemas e equações lineares no cotidiano","Matemática e suas Tecnologias"
